的	0.07561929595827901
香港	0.048239895697522815
和	0.02607561929595828
他们	0.018252933507170794
内地	0.014341590612777053
父母	0.011734028683181226
是	0.011734028683181226
港	0.010430247718383311
为	0.010430247718383311
她	0.009126466753585397
香港人	0.009126466753585397
生	0.009126466753585397
建设	0.007822685788787484
有	0.007822685788787484
同	0.007822685788787484
新	0.007822685788787484
蝗虫	0.007822685788787484
赴	0.00651890482398957
10月	0.00651890482398957
求学	0.00651890482398957
在	0.00651890482398957
一个	0.00651890482398957
刘	0.00651890482398957
涵	0.00651890482398957
已	0.005215123859191656
黄	0.005215123859191656
诬蔑	0.005215123859191656
对	0.005215123859191656
了	0.005215123859191656
发展	0.005215123859191656
族	0.005215123859191656
不幸	0.003911342894393742
开了	0.003911342894393742
努力	0.003911342894393742
贡献	0.003911342894393742
一样	0.003911342894393742
希望	0.003911342894393742
将	0.003911342894393742
也	0.003911342894393742
之	0.003911342894393742
确保	0.003911342894393742
两地	0.003911342894393742
文化	0.003911342894393742
令人	0.003911342894393742
离	0.003911342894393742
文章	0.003911342894393742
很多	0.003911342894393742
许多	0.003911342894393742
大	0.002607561929595828
意识	0.002607561929595828
很多人	0.002607561929595828
慰问	0.002607561929595828
和谐	0.002607561929595828
云南	0.002607561929595828
借题发挥	0.002607561929595828
学费	0.002607561929595828
移民	0.002607561929595828
因车祸	0.002607561929595828
同胞	0.002607561929595828
制造	0.002607561929595828
难过	0.002607561929595828
来自	0.002607561929595828
家乡	0.002607561929595828
发表	0.002607561929595828
学生	0.002607561929595828
长期	0.002607561929595828
孩子	0.002607561929595828
远离	0.002607561929595828
亲友	0.002607561929595828
论	0.002607561929595828
这	0.002607561929595828
表达	0.002607561929595828
力量	0.002607561929595828
伤感	0.002607561929595828
与	0.002607561929595828
一	0.002607561929595828
就是	0.002607561929595828
甚至	0.002607561929595828
状元	0.002607561929595828
有的	0.002607561929595828
痛心	0.002607561929595828
8日	0.002607561929595828
这是	0.002607561929595828
本来	0.002607561929595828
繁荣	0.002607561929595828
香港政府	0.002607561929595828
稳定	0.002607561929595828
重要	0.002607561929595828
优异成绩	0.002607561929595828
高考状元	0.002607561929595828
头人	0.002607561929595828
毕业	0.002607561929595828
积极	0.002607561929595828
众	0.002607561929595828
的人	0.002607561929595828
港人	0.002607561929595828
悲悯	0.002607561929595828
中流砥柱	0.002607561929595828
评论	0.001303780964797914
各学科	0.001303780964797914
学子	0.001303780964797914
坚实	0.001303780964797914
这些	0.001303780964797914
克服	0.001303780964797914
无奈	0.001303780964797914
频频	0.001303780964797914
天	0.001303780964797914
怎能	0.001303780964797914
策	0.001303780964797914
150	0.001303780964797914
亲人	0.001303780964797914
储备	0.001303780964797914
锻造	0.001303780964797914
早有	0.001303780964797914
丧失	0.001303780964797914
奋斗	0.001303780964797914
哀悼	0.001303780964797914
送	0.001303780964797914
人民网	0.001303780964797914
校友	0.001303780964797914
文字游戏	0.001303780964797914
大都是	0.001303780964797914
早逝	0.001303780964797914
中国人	0.001303780964797914
文科	0.001303780964797914
如此	0.001303780964797914
14日	0.001303780964797914
感触	0.001303780964797914
矛盾	0.001303780964797914
万里	0.001303780964797914
苍天	0.001303780964797914
多元	0.001303780964797914
之心	0.001303780964797914
凭	0.001303780964797914
应有	0.001303780964797914
失去	0.001303780964797914
720	0.001303780964797914
成为	0.001303780964797914
同源	0.001303780964797914
各校	0.001303780964797914
财政	0.001303780964797914
表演	0.001303780964797914
如下	0.001303780964797914
巨大	0.001303780964797914
评论员	0.001303780964797914
当年	0.001303780964797914
我们	0.001303780964797914
不可或缺	0.001303780964797914
日子	0.001303780964797914
医疗	0.001303780964797914
赞	0.001303780964797914
融入	0.001303780964797914
高达	0.001303780964797914
为人	0.001303780964797914
从容不迫	0.001303780964797914
扼腕	0.001303780964797914
出了	0.001303780964797914
凭借	0.001303780964797914
啊	0.001303780964797914
人民日报	0.001303780964797914
现在	0.001303780964797914
人格	0.001303780964797914
完成学业	0.001303780964797914
妒	0.001303780964797914
发展需要	0.001303780964797914
善心	0.001303780964797914
痕迹	0.001303780964797914
其	0.001303780964797914
挑动	0.001303780964797914
顶	0.001303780964797914
子女	0.001303780964797914
能到	0.001303780964797914
已成为	0.001303780964797914
共创	0.001303780964797914
乖巧	0.001303780964797914
付出	0.001303780964797914
十分	0.001303780964797914
关切	0.001303780964797914
为了	0.001303780964797914
元	0.001303780964797914
幸灾乐祸	0.001303780964797914
成	0.001303780964797914
竟然有	0.001303780964797914
引起	0.001303780964797914
不同	0.001303780964797914
固本	0.001303780964797914
自	0.001303780964797914
